coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,rights,Owner,creator,UsageTerms,WebStatement,caption,comments,providerManagedID,MetadataDate,format,associatedSpecimenReference,type,subtype,metadataLanguage
677465,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1181_L_1578599650_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1181_L_1578599650_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1181_L_1578599650_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1181_L_1578599650.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Characidium sp.",,urn:uuid:c0f4e5e3-5cbb-4713-913d-0f6a2cfb8eca,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677465,StillImage,Photograph,en
677466,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1182_1578599694_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1182_1578599694_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1182_1578599694_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1182_1578599694.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Characidium sp.",,urn:uuid:86facadf-7b2c-4a81-9dc0-a4da7c113c07,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677466,StillImage,Photograph,en
677467,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1183_D_1578599769_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1183_D_1578599769_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1183_D_1578599769_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1183_D_1578599769.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Cetopsorhamdia orinoco",,urn:uuid:c194cb29-7e77-4b6a-ab55-4c255087dc47,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677467,StillImage,Photograph,en
677467,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1183V_1578599788_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1183V_1578599788_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1183V_1578599788_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1183V_1578599788.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Cetopsorhamdia orinoco",,urn:uuid:31178f12-ab56-4d68-9681-b25638292db7,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677467,StillImage,Photograph,en
677468,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1184_1578599848_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1184_1578599848_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1184_1578599848_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1184_1578599848.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro",Characidae,,urn:uuid:a2742994-d4a9-44e7-bc4a-a7f5938d3a44,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677468,StillImage,Photograph,en
677469,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1185_1578599913_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1185_1578599913_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1185_1578599913_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1185_1578599913.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Creagrutus pila",,urn:uuid:b87ac53b-8706-458d-920d-8f276af8b05c,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677469,StillImage,Photograph,en
677470,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1186_D_1578599961_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1186_D_1578599961_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1186_D_1578599961_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1186_D_1578599961.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Cetopsorhamdia orinoco",,urn:uuid:b97512dc-557a-47ac-808e-21672a5053f0,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677470,StillImage,Photograph,en
677470,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1186_V_1578599991_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1186_V_1578599991_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1186_V_1578599991_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1186_V_1578599991.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Cetopsorhamdia orinoco",,urn:uuid:cc26ad80-3e99-4585-8d85-7a1daf5d4aa2,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677470,StillImage,Photograph,en
677471,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1187_1578600905_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1187_1578600905_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1187_1578600905_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1187_1578600905.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Oncorhynchus mykiss",,urn:uuid:21069b29-b5fe-4153-bc3d-abe719950868,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677471,StillImage,Photograph,en
677472,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1188_1578600963_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1188_1578600963_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1188_1578600963_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1188_1578600963.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Oncorhynchus mykiss",,urn:uuid:227f6a1c-763a-4d1b-bc1d-d9025b69ef89,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677472,StillImage,Photograph,en
677473,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1189_1578946564_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1189_1578946564_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1189_1578946564_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1189_1578946564.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Trichomycterus sp.",,urn:uuid:c5eedcc4-d7bb-4fd7-bd64-eb78d0e7fe25,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677473,StillImage,Photograph,en
677475,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1190_1578946605_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1190_1578946605_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1190_1578946605_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1190_1578946605.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Trichomycterus sp.",,urn:uuid:77c18e29-4663-465e-acdd-c533b48c9773,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677475,StillImage,Photograph,en
677476,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1191_1578601044_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1191_1578601044_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1191_1578601044_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1191_1578601044.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Creagrutus amoenus",,urn:uuid:15c43573-0113-4173-aeb8-477079794fc7,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677476,StillImage,Photograph,en
677477,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1192_1578601113_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1192_1578601113_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1192_1578601113_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1192_1578601113.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Lebiasina elongata",,urn:uuid:6f91d304-60e3-4678-b18f-b7ea35eaf139,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677477,StillImage,Photograph,en
677478,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1193_1578601180_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1193_1578601180_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1193_1578601180_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1193_1578601180.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Ceratobranchia binghami",,urn:uuid:18d1234e-493b-4481-bc27-50c3815ed0d5,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677478,StillImage,Photograph,en
677479,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1194_1578601233_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1194_1578601233_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1194_1578601233_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1194_1578601233.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Knodus septentrionalis",,urn:uuid:e341b724-5b8e-4ca9-b76c-50e5e644ea99,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677479,StillImage,Photograph,en
677480,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1195_D_1578604443.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1195_D_1578604443.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1195_D_1578604443_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1195_D_1578604443.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Hypostomus niceforoi",,urn:uuid:f40117c9-965b-4895-a20c-98f6f27c5163,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677480,StillImage,Photograph,en
677480,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1195_V_1578604464.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1195_V_1578604464.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1195_V_1578604464_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1195_V_1578604464.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Hypostomus niceforoi",,urn:uuid:5c4c25c7-c693-40fc-8af5-f3c626dbc1ca,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677480,StillImage,Photograph,en
677481,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1196_D_1578604546_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1196_D_1578604546_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1196_D_1578604546_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1196_D_1578604546.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Astroblepus sp.",,urn:uuid:cfcfd481-2bae-4d57-a315-fd98e6d32c75,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677481,StillImage,Photograph,en
677481,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1196_V_1578604570_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1196_V_1578604570_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1196_V_1578604570_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1196_V_1578604570.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Astroblepus sp.",,urn:uuid:247f3c5a-fa7f-45bd-bda9-3bc3c09c5d59,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677481,StillImage,Photograph,en
677482,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1197_1578948118_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1197_1578948118_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1197_1578948118_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1197_1578948118.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Ceratobranchia binghami",,urn:uuid:3086dd23-5f38-4921-9969-2c7d86751402,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677482,StillImage,Photograph,en
677483,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1198_D_1578604659_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1198_D_1578604659_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1198_D_1578604659_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1198_D_1578604659.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Hypostomus sp.",,urn:uuid:628e3014-0800-4a56-8a39-23140b983d16,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677483,StillImage,Photograph,en
677483,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1198_V_1578604702_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1198_V_1578604702_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1198_V_1578604702_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00001/MECN-DP_1198_V_1578604702.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Hypostomus sp.",,urn:uuid:51c27a6f-2455-4e30-97d7-1fc04eef84a6,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=677483,StillImage,Photograph,en
678989,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00002/MECN-DP_2532_1578605781_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00002/MECN-DP_2532_1578605781_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00002/MECN-DP_2532_1578605781_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00002/MECN-DP_2532_1578605781.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Hemiodus unimaculatus",,urn:uuid:12846b00-4061-4a1a-8b27-1b5b7388315b,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=678989,StillImage,Photograph,en
678990,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00002/MECN-DP_2533_1578605818_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00002/MECN-DP_2533_1578605818_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00002/MECN-DP_2533_1578605818_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00002/MECN-DP_2533_1578605818.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Pinirampus pinirampu",,urn:uuid:70e77033-e161-43da-8c29-3704ed237a36,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=678990,StillImage,Photograph,en
678991,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00002/MECN-DP_2534_1578605861_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00002/MECN-DP_2534_1578605861_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00002/MECN-DP_2534_1578605861_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00002/MECN-DP_2534_1578605861.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Moenkhausia comma",,urn:uuid:c539ee91-28a6-4818-8b29-ac2b035ff619,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=678991,StillImage,Photograph,en
678992,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00002/MECN-DP_2535_1578605114_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00002/MECN-DP_2535_1578605114_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00002/MECN-DP_2535_1578605114_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00002/MECN-DP_2535_1578605114.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Moenkhausia oligolepis",,urn:uuid:c4e412a4-f4b2-4fc6-82d9-267770632180,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=678992,StillImage,Photograph,en
678993,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00002/MECN-DP_2536_1578605969_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00002/MECN-DP_2536_1578605969_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00002/MECN-DP_2536_1578605969_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00002/MECN-DP_2536_1578605969.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Chrysobrycon hesperus",,urn:uuid:4fc776a3-a24f-493c-b3ca-3de6064524db,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=678993,StillImage,Photograph,en
